maple_atomic/Rewards Mean,maple_atomic/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std
1.368502139,1.539544418,0.417337602,0.556847658,0.311500696,0.426762746,0.613002652,0.456370877,0.764477986,0.560735507
1.368502139,1.539544418,0.417337602,0.556847658,0.311500696,0.426762746,0.613002652,0.456370877,0.764477986,0.560735507
1.660283503,1.336713026,0.362712156,0.465509904,0.62390204,0.593497007,0.645905866,0.416474861,0.864800778,0.524093245
1.660283503,1.336713026,0.362712156,0.465509904,0.62390204,0.593497007,0.645905866,0.416474861,0.864800778,0.524093245
1.660283503,1.336713026,0.362712156,0.465509904,0.62390204,0.593497007,0.645905866,0.416474861,0.864800778,0.524093245
1.660283503,1.336713026,0.362712156,0.465509904,0.62390204,0.593497007,0.645905866,0.416474861,0.864800778,0.524093245
1.660283503,1.336713026,0.362712156,0.465509904,0.62390204,0.593497007,0.645905866,0.416474861,0.864800778,0.524093245
1.660283503,1.336713026,0.362712156,0.465509904,0.62390204,0.593497007,0.645905866,0.416474861,0.864800778,0.524093245
1.660283503,1.336713026,0.362712156,0.465509904,0.62390204,0.593497007,0.645905866,0.416474861,0.864800778,0.524093245
1.660283503,1.336713026,0.362712156,0.465509904,0.62390204,0.593497007,0.645905866,0.416474861,0.864800778,0.524093245
1.660283503,1.336713026,0.362712156,0.465509904,0.62390204,0.593497007,0.645905866,0.416474861,0.864800778,0.524093245
1.660283503,1.336713026,0.362712156,0.465509904,0.62390204,0.593497007,0.645905866,0.416474861,0.864800778,0.524093245
2.183826839,2.275460462,0.438275987,0.430340332,0.582256073,0.618655604,0.690295138,0.444007939,1.298364737,0.542760818
2.183826839,2.275460462,0.438275987,0.430340332,0.582256073,0.618655604,0.690295138,0.444007939,1.298364737,0.542760818
2.183826839,2.275460462,0.438275987,0.430340332,0.582256073,0.618655604,0.690295138,0.444007939,1.298364737,0.542760818
2.183826839,2.275460462,0.438275987,0.430340332,0.582256073,0.618655604,0.690295138,0.444007939,1.298364737,0.542760818
2.183826839,2.275460462,0.438275987,0.430340332,0.582256073,0.618655604,0.690295138,0.444007939,1.298364737,0.542760818
2.183826839,2.275460462,0.438275987,0.430340332,0.582256073,0.618655604,0.690295138,0.444007939,1.298364737,0.542760818
2.183826839,2.275460462,0.438275987,0.430340332,0.582256073,0.618655604,0.690295138,0.444007939,1.298364737,0.542760818
2.183826839,2.275460462,0.438275987,0.430340332,0.582256073,0.618655604,0.690295138,0.444007939,1.298364737,0.542760818
2.183826839,2.275460462,0.438275987,0.430340332,0.582256073,0.618655604,0.690295138,0.444007939,1.298364737,0.542760818
2.183826839,2.275460462,0.438275987,0.430340332,0.582256073,0.618655604,0.690295138,0.444007939,1.298364737,0.542760818
0.505335204,3.157700102,0.744854212,0.39281066,0.869997762,0.558180962,0.648200847,0.422900911,1.30543292,0.533873216
0.505335204,3.157700102,0.744854212,0.39281066,0.869997762,0.558180962,0.648200847,0.422900911,1.30543292,0.533873216
0.505335204,3.157700102,0.744854212,0.39281066,0.869997762,0.558180962,0.648200847,0.422900911,1.30543292,0.533873216
0.505335204,3.157700102,0.744854212,0.39281066,0.869997762,0.558180962,0.648200847,0.422900911,1.30543292,0.533873216
0.505335204,3.157700102,0.744854212,0.39281066,0.869997762,0.558180962,0.648200847,0.422900911,1.30543292,0.533873216
0.505335204,3.157700102,0.744854212,0.39281066,0.869997762,0.558180962,0.648200847,0.422900911,1.30543292,0.533873216
0.505335204,3.157700102,0.744854212,0.39281066,0.869997762,0.558180962,0.648200847,0.422900911,1.30543292,0.533873216
0.505335204,3.157700102,0.744854212,0.39281066,0.869997762,0.558180962,0.648200847,0.422900911,1.30543292,0.533873216
0.505335204,3.157700102,0.744854212,0.39281066,0.869997762,0.558180962,0.648200847,0.422900911,1.30543292,0.533873216
0.505335204,3.157700102,0.744854212,0.39281066,0.869997762,0.558180962,0.648200847,0.422900911,1.30543292,0.533873216
1.943218257,1.297937822,0.457374741,0.49689852,0.745400969,0.512756031,0.846898093,0.587235926,1.323568801,0.542795116
1.943218257,1.297937822,0.457374741,0.49689852,0.745400969,0.512756031,0.846898093,0.587235926,1.323568801,0.542795116
1.943218257,1.297937822,0.457374741,0.49689852,0.745400969,0.512756031,0.846898093,0.587235926,1.323568801,0.542795116
1.943218257,1.297937822,0.457374741,0.49689852,0.745400969,0.512756031,0.846898093,0.587235926,1.323568801,0.542795116
1.943218257,1.297937822,0.457374741,0.49689852,0.745400969,0.512756031,0.846898093,0.587235926,1.323568801,0.542795116
1.943218257,1.297937822,0.457374741,0.49689852,0.745400969,0.512756031,0.846898093,0.587235926,1.323568801,0.542795116
1.943218257,1.297937822,0.457374741,0.49689852,0.745400969,0.512756031,0.846898093,0.587235926,1.323568801,0.542795116
1.943218257,1.297937822,0.457374741,0.49689852,0.745400969,0.512756031,0.846898093,0.587235926,1.323568801,0.542795116
1.943218257,1.297937822,0.457374741,0.49689852,0.745400969,0.512756031,0.846898093,0.587235926,1.323568801,0.542795116
1.943218257,1.297937822,0.457374741,0.49689852,0.745400969,0.512756031,0.846898093,0.587235926,1.323568801,0.542795116
2.550945018,1.498946255,0.567627063,0.411253749,0.915490765,0.459742629,0.725600359,0.515477019,1.442332971,0.45978893
2.550945018,1.498946255,0.567627063,0.411253749,0.915490765,0.459742629,0.725600359,0.515477019,1.442332971,0.45978893
2.550945018,1.498946255,0.567627063,0.411253749,0.915490765,0.459742629,0.725600359,0.515477019,1.442332971,0.45978893
2.550945018,1.498946255,0.567627063,0.411253749,0.915490765,0.459742629,0.725600359,0.515477019,1.442332971,0.45978893
2.550945018,1.498946255,0.567627063,0.411253749,0.915490765,0.459742629,0.725600359,0.515477019,1.442332971,0.45978893
2.550945018,1.498946255,0.567627063,0.411253749,0.915490765,0.459742629,0.725600359,0.515477019,1.442332971,0.45978893
2.550945018,1.498946255,0.567627063,0.411253749,0.915490765,0.459742629,0.725600359,0.515477019,1.442332971,0.45978893
2.550945018,1.498946255,0.567627063,0.411253749,0.915490765,0.459742629,0.725600359,0.515477019,1.442332971,0.45978893
2.550945018,1.498946255,0.567627063,0.411253749,0.915490765,0.459742629,0.725600359,0.515477019,1.442332971,0.45978893
2.550945018,1.498946255,0.567627063,0.411253749,0.915490765,0.459742629,0.725600359,0.515477019,1.442332971,0.45978893
2.677612203,1.133335431,0.862703865,0.287034452,0.71876864,0.568240301,0.836497724,0.567924012,1.667786449,0.301696359
2.677612203,1.133335431,0.862703865,0.287034452,0.71876864,0.568240301,0.836497724,0.567924012,1.667786449,0.301696359
2.677612203,1.133335431,0.862703865,0.287034452,0.71876864,0.568240301,0.836497724,0.567924012,1.667786449,0.301696359
2.677612203,1.133335431,0.862703865,0.287034452,0.71876864,0.568240301,0.836497724,0.567924012,1.667786449,0.301696359
2.677612203,1.133335431,0.862703865,0.287034452,0.71876864,0.568240301,0.836497724,0.567924012,1.667786449,0.301696359
2.677612203,1.133335431,0.862703865,0.287034452,0.71876864,0.568240301,0.836497724,0.567924012,1.667786449,0.301696359
2.677612203,1.133335431,0.862703865,0.287034452,0.71876864,0.568240301,0.836497724,0.567924012,1.667786449,0.301696359
2.677612203,1.133335431,0.862703865,0.287034452,0.71876864,0.568240301,0.836497724,0.567924012,1.667786449,0.301696359
2.677612203,1.133335431,0.862703865,0.287034452,0.71876864,0.568240301,0.836497724,0.567924012,1.667786449,0.301696359
2.677612203,1.133335431,0.862703865,0.287034452,0.71876864,0.568240301,0.836497724,0.567924012,1.667786449,0.301696359
2.019671336,2.33342595,0.929188794,0.34736826,0.922209938,0.561461689,1.2612531,0.43881431,1.650106166,0.275537887
2.019671336,2.33342595,0.929188794,0.34736826,0.922209938,0.561461689,1.2612531,0.43881431,1.650106166,0.275537887
2.019671336,2.33342595,0.929188794,0.34736826,0.922209938,0.561461689,1.2612531,0.43881431,1.650106166,0.275537887
2.019671336,2.33342595,0.929188794,0.34736826,0.922209938,0.561461689,1.2612531,0.43881431,1.650106166,0.275537887
2.019671336,2.33342595,0.929188794,0.34736826,0.922209938,0.561461689,1.2612531,0.43881431,1.650106166,0.275537887
2.019671336,2.33342595,0.929188794,0.34736826,0.922209938,0.561461689,1.2612531,0.43881431,1.650106166,0.275537887
2.019671336,2.33342595,0.929188794,0.34736826,0.922209938,0.561461689,1.2612531,0.43881431,1.650106166,0.275537887
2.019671336,2.33342595,0.929188794,0.34736826,0.922209938,0.561461689,1.2612531,0.43881431,1.650106166,0.275537887
2.019671336,2.33342595,0.929188794,0.34736826,0.922209938,0.561461689,1.2612531,0.43881431,1.650106166,0.275537887
2.019671336,2.33342595,0.929188794,0.34736826,0.922209938,0.561461689,1.2612531,0.43881431,1.650106166,0.275537887
2.599312518,1.975785253,0.620670151,0.484188268,0.800663819,0.584327728,1.314224144,0.456920275,1.5312936,0.490028498
2.599312518,1.975785253,0.620670151,0.484188268,0.800663819,0.584327728,1.314224144,0.456920275,1.5312936,0.490028498
2.599312518,1.975785253,0.620670151,0.484188268,0.800663819,0.584327728,1.314224144,0.456920275,1.5312936,0.490028498
2.599312518,1.975785253,0.620670151,0.484188268,0.800663819,0.584327728,1.314224144,0.456920275,1.5312936,0.490028498
2.599312518,1.975785253,0.620670151,0.484188268,0.800663819,0.584327728,1.314224144,0.456920275,1.5312936,0.490028498
2.599312518,1.975785253,0.620670151,0.484188268,0.800663819,0.584327728,1.314224144,0.456920275,1.5312936,0.490028498
2.599312518,1.975785253,0.620670151,0.484188268,0.800663819,0.584327728,1.314224144,0.456920275,1.5312936,0.490028498
2.599312518,1.975785253,0.620670151,0.484188268,0.800663819,0.584327728,1.314224144,0.456920275,1.5312936,0.490028498
2.599312518,1.975785253,0.620670151,0.484188268,0.800663819,0.584327728,1.314224144,0.456920275,1.5312936,0.490028498
2.599312518,1.975785253,0.620670151,0.484188268,0.800663819,0.584327728,1.314224144,0.456920275,1.5312936,0.490028498
1.981526883,1.265814878,0.898528755,0.326521,0.937761166,0.5696836,1.18907916,0.613263664,1.332570773,0.574677927
1.981526883,1.265814878,0.898528755,0.326521,0.937761166,0.5696836,1.18907916,0.613263664,1.332570773,0.574677927
1.981526883,1.265814878,0.898528755,0.326521,0.937761166,0.5696836,1.18907916,0.613263664,1.332570773,0.574677927
1.981526883,1.265814878,0.898528755,0.326521,0.937761166,0.5696836,1.18907916,0.613263664,1.332570773,0.574677927
1.981526883,1.265814878,0.898528755,0.326521,0.937761166,0.5696836,1.18907916,0.613263664,1.332570773,0.574677927
1.981526883,1.265814878,0.898528755,0.326521,0.937761166,0.5696836,1.18907916,0.613263664,1.332570773,0.574677927
1.981526883,1.265814878,0.898528755,0.326521,0.937761166,0.5696836,1.18907916,0.613263664,1.332570773,0.574677927
1.981526883,1.265814878,0.898528755,0.326521,0.937761166,0.5696836,1.18907916,0.613263664,1.332570773,0.574677927
1.981526883,1.265814878,0.898528755,0.326521,0.937761166,0.5696836,1.18907916,0.613263664,1.332570773,0.574677927
1.981526883,1.265814878,0.898528755,0.326521,0.937761166,0.5696836,1.18907916,0.613263664,1.332570773,0.574677927
2.873093587,1.223018605,0.963821746,0.281906041,0.964056794,0.494404388,1.366285868,0.481554293,1.686706169,0.301380717
2.873093587,1.223018605,0.963821746,0.281906041,0.964056794,0.494404388,1.366285868,0.481554293,1.686706169,0.301380717
2.873093587,1.223018605,0.963821746,0.281906041,0.964056794,0.494404388,1.366285868,0.481554293,1.686706169,0.301380717
2.873093587,1.223018605,0.963821746,0.281906041,0.964056794,0.494404388,1.366285868,0.481554293,1.686706169,0.301380717
2.873093587,1.223018605,0.963821746,0.281906041,0.964056794,0.494404388,1.366285868,0.481554293,1.686706169,0.301380717
2.873093587,1.223018605,0.963821746,0.281906041,0.964056794,0.494404388,1.366285868,0.481554293,1.686706169,0.301380717
2.873093587,1.223018605,0.963821746,0.281906041,0.964056794,0.494404388,1.366285868,0.481554293,1.686706169,0.301380717
2.873093587,1.223018605,0.963821746,0.281906041,0.964056794,0.494404388,1.366285868,0.481554293,1.686706169,0.301380717
2.873093587,1.223018605,0.963821746,0.281906041,0.964056794,0.494404388,1.366285868,0.481554293,1.686706169,0.301380717
2.873093587,1.223018605,0.963821746,0.281906041,0.964056794,0.494404388,1.366285868,0.481554293,1.686706169,0.301380717
2.314873819,1.878497446,0.951286624,0.34870941,0.878747675,0.568566444,1.428116863,0.490254222,1.533815809,0.571635365
2.314873819,1.878497446,0.951286624,0.34870941,0.878747675,0.568566444,1.428116863,0.490254222,1.533815809,0.571635365
2.314873819,1.878497446,0.951286624,0.34870941,0.878747675,0.568566444,1.428116863,0.490254222,1.533815809,0.571635365
2.314873819,1.878497446,0.951286624,0.34870941,0.878747675,0.568566444,1.428116863,0.490254222,1.533815809,0.571635365
2.314873819,1.878497446,0.951286624,0.34870941,0.878747675,0.568566444,1.428116863,0.490254222,1.533815809,0.571635365
2.314873819,1.878497446,0.951286624,0.34870941,0.878747675,0.568566444,1.428116863,0.490254222,1.533815809,0.571635365
2.314873819,1.878497446,0.951286624,0.34870941,0.878747675,0.568566444,1.428116863,0.490254222,1.533815809,0.571635365
2.314873819,1.878497446,0.951286624,0.34870941,0.878747675,0.568566444,1.428116863,0.490254222,1.533815809,0.571635365
2.314873819,1.878497446,0.951286624,0.34870941,0.878747675,0.568566444,1.428116863,0.490254222,1.533815809,0.571635365
2.314873819,1.878497446,0.951286624,0.34870941,0.878747675,0.568566444,1.428116863,0.490254222,1.533815809,0.571635365
2.615941487,1.385891605,0.948117637,0.319927585,1.210210059,0.413654882,1.403875422,0.508280606,1.540891546,0.468041861
2.615941487,1.385891605,0.948117637,0.319927585,1.210210059,0.413654882,1.403875422,0.508280606,1.540891546,0.468041861
2.615941487,1.385891605,0.948117637,0.319927585,1.210210059,0.413654882,1.403875422,0.508280606,1.540891546,0.468041861
2.615941487,1.385891605,0.948117637,0.319927585,1.210210059,0.413654882,1.403875422,0.508280606,1.540891546,0.468041861
2.615941487,1.385891605,0.948117637,0.319927585,1.210210059,0.413654882,1.403875422,0.508280606,1.540891546,0.468041861
2.615941487,1.385891605,0.948117637,0.319927585,1.210210059,0.413654882,1.403875422,0.508280606,1.540891546,0.468041861
2.615941487,1.385891605,0.948117637,0.319927585,1.210210059,0.413654882,1.403875422,0.508280606,1.540891546,0.468041861
2.615941487,1.385891605,0.948117637,0.319927585,1.210210059,0.413654882,1.403875422,0.508280606,1.540891546,0.468041861
2.615941487,1.385891605,0.948117637,0.319927585,1.210210059,0.413654882,1.403875422,0.508280606,1.540891546,0.468041861
2.615941487,1.385891605,0.948117637,0.319927585,1.210210059,0.413654882,1.403875422,0.508280606,1.540891546,0.468041861
3.13846751,1.572260912,0.9010699,0.418240613,1.070535791,0.505960383,1.433802406,0.561811072,1.597382656,0.492662418
3.13846751,1.572260912,0.9010699,0.418240613,1.070535791,0.505960383,1.433802406,0.561811072,1.597382656,0.492662418
3.13846751,1.572260912,0.9010699,0.418240613,1.070535791,0.505960383,1.433802406,0.561811072,1.597382656,0.492662418
3.13846751,1.572260912,0.9010699,0.418240613,1.070535791,0.505960383,1.433802406,0.561811072,1.597382656,0.492662418
3.13846751,1.572260912,0.9010699,0.418240613,1.070535791,0.505960383,1.433802406,0.561811072,1.597382656,0.492662418
3.13846751,1.572260912,0.9010699,0.418240613,1.070535791,0.505960383,1.433802406,0.561811072,1.597382656,0.492662418
3.13846751,1.572260912,0.9010699,0.418240613,1.070535791,0.505960383,1.433802406,0.561811072,1.597382656,0.492662418
3.13846751,1.572260912,0.9010699,0.418240613,1.070535791,0.505960383,1.433802406,0.561811072,1.597382656,0.492662418
3.13846751,1.572260912,0.9010699,0.418240613,1.070535791,0.505960383,1.433802406,0.561811072,1.597382656,0.492662418
3.13846751,1.572260912,0.9010699,0.418240613,1.070535791,0.505960383,1.433802406,0.561811072,1.597382656,0.492662418
1.705836781,1.466178349,0.981841362,0.263070324,1.523986976,0.687745718,1.578862608,0.365315468,1.538943892,0.551549463
1.705836781,1.466178349,0.981841362,0.263070324,1.523986976,0.687745718,1.578862608,0.365315468,1.538943892,0.551549463
1.705836781,1.466178349,0.981841362,0.263070324,1.523986976,0.687745718,1.578862608,0.365315468,1.538943892,0.551549463
1.705836781,1.466178349,0.981841362,0.263070324,1.523986976,0.687745718,1.578862608,0.365315468,1.538943892,0.551549463
1.705836781,1.466178349,0.981841362,0.263070324,1.523986976,0.687745718,1.578862608,0.365315468,1.538943892,0.551549463
1.705836781,1.466178349,0.981841362,0.263070324,1.523986976,0.687745718,1.578862608,0.365315468,1.538943892,0.551549463
1.705836781,1.466178349,0.981841362,0.263070324,1.523986976,0.687745718,1.578862608,0.365315468,1.538943892,0.551549463
1.705836781,1.466178349,0.981841362,0.263070324,1.523986976,0.687745718,1.578862608,0.365315468,1.538943892,0.551549463
1.705836781,1.466178349,0.981841362,0.263070324,1.523986976,0.687745718,1.578862608,0.365315468,1.538943892,0.551549463
1.705836781,1.466178349,0.981841362,0.263070324,1.523986976,0.687745718,1.578862608,0.365315468,1.538943892,0.551549463
1.776844429,1.057522767,1.103579531,0.437784863,1.114665084,0.647413614,1.586713964,0.348885341,1.500980617,0.530607306
1.776844429,1.057522767,1.103579531,0.437784863,1.114665084,0.647413614,1.586713964,0.348885341,1.500980617,0.530607306
1.776844429,1.057522767,1.103579531,0.437784863,1.114665084,0.647413614,1.586713964,0.348885341,1.500980617,0.530607306
1.776844429,1.057522767,1.103579531,0.437784863,1.114665084,0.647413614,1.586713964,0.348885341,1.500980617,0.530607306
1.776844429,1.057522767,1.103579531,0.437784863,1.114665084,0.647413614,1.586713964,0.348885341,1.500980617,0.530607306
1.776844429,1.057522767,1.103579531,0.437784863,1.114665084,0.647413614,1.586713964,0.348885341,1.500980617,0.530607306
1.776844429,1.057522767,1.103579531,0.437784863,1.114665084,0.647413614,1.586713964,0.348885341,1.500980617,0.530607306
1.776844429,1.057522767,1.103579531,0.437784863,1.114665084,0.647413614,1.586713964,0.348885341,1.500980617,0.530607306
1.776844429,1.057522767,1.103579531,0.437784863,1.114665084,0.647413614,1.586713964,0.348885341,1.500980617,0.530607306
1.776844429,1.057522767,1.103579531,0.437784863,1.114665084,0.647413614,1.586713964,0.348885341,1.500980617,0.530607306
2.339189241,1.200722499,1.190147739,0.299071192,1.40997392,0.685621433,1.302785394,0.631311166,1.29329825,0.559876239
2.339189241,1.200722499,1.190147739,0.299071192,1.40997392,0.685621433,1.302785394,0.631311166,1.29329825,0.559876239
2.339189241,1.200722499,1.190147739,0.299071192,1.40997392,0.685621433,1.302785394,0.631311166,1.29329825,0.559876239
2.339189241,1.200722499,1.190147739,0.299071192,1.40997392,0.685621433,1.302785394,0.631311166,1.29329825,0.559876239
2.339189241,1.200722499,1.190147739,0.299071192,1.40997392,0.685621433,1.302785394,0.631311166,1.29329825,0.559876239
2.339189241,1.200722499,1.190147739,0.299071192,1.40997392,0.685621433,1.302785394,0.631311166,1.29329825,0.559876239
2.339189241,1.200722499,1.190147739,0.299071192,1.40997392,0.685621433,1.302785394,0.631311166,1.29329825,0.559876239
2.339189241,1.200722499,1.190147739,0.299071192,1.40997392,0.685621433,1.302785394,0.631311166,1.29329825,0.559876239
2.339189241,1.200722499,1.190147739,0.299071192,1.40997392,0.685621433,1.302785394,0.631311166,1.29329825,0.559876239
2.339189241,1.200722499,1.190147739,0.299071192,1.40997392,0.685621433,1.302785394,0.631311166,1.29329825,0.559876239
2.197852941,1.230813133,1.102935983,0.291952819,0.987786485,0.749680519,1.362641659,0.657262741,1.478459113,0.597985632
2.197852941,1.230813133,1.102935983,0.291952819,0.987786485,0.749680519,1.362641659,0.657262741,1.478459113,0.597985632
2.197852941,1.230813133,1.102935983,0.291952819,0.987786485,0.749680519,1.362641659,0.657262741,1.478459113,0.597985632
2.197852941,1.230813133,1.102935983,0.291952819,0.987786485,0.749680519,1.362641659,0.657262741,1.478459113,0.597985632
2.197852941,1.230813133,1.102935983,0.291952819,0.987786485,0.749680519,1.362641659,0.657262741,1.478459113,0.597985632
2.197852941,1.230813133,1.102935983,0.291952819,0.987786485,0.749680519,1.362641659,0.657262741,1.478459113,0.597985632
2.197852941,1.230813133,1.102935983,0.291952819,0.987786485,0.749680519,1.362641659,0.657262741,1.478459113,0.597985632
2.197852941,1.230813133,1.102935983,0.291952819,0.987786485,0.749680519,1.362641659,0.657262741,1.478459113,0.597985632
2.197852941,1.230813133,1.102935983,0.291952819,0.987786485,0.749680519,1.362641659,0.657262741,1.478459113,0.597985632
2.197852941,1.230813133,1.102935983,0.291952819,0.987786485,0.749680519,1.362641659,0.657262741,1.478459113,0.597985632
2.416787954,1.226881203,1.204154483,0.301281481,1.18703582,0.724745343,1.565128382,0.464922449,1.627054076,0.439024895
2.416787954,1.226881203,1.204154483,0.301281481,1.18703582,0.724745343,1.565128382,0.464922449,1.627054076,0.439024895
2.416787954,1.226881203,1.204154483,0.301281481,1.18703582,0.724745343,1.565128382,0.464922449,1.627054076,0.439024895
2.416787954,1.226881203,1.204154483,0.301281481,1.18703582,0.724745343,1.565128382,0.464922449,1.627054076,0.439024895
2.416787954,1.226881203,1.204154483,0.301281481,1.18703582,0.724745343,1.565128382,0.464922449,1.627054076,0.439024895
2.416787954,1.226881203,1.204154483,0.301281481,1.18703582,0.724745343,1.565128382,0.464922449,1.627054076,0.439024895
2.416787954,1.226881203,1.204154483,0.301281481,1.18703582,0.724745343,1.565128382,0.464922449,1.627054076,0.439024895
2.416787954,1.226881203,1.204154483,0.301281481,1.18703582,0.724745343,1.565128382,0.464922449,1.627054076,0.439024895
2.416787954,1.226881203,1.204154483,0.301281481,1.18703582,0.724745343,1.565128382,0.464922449,1.627054076,0.439024895
2.416787954,1.226881203,1.204154483,0.301281481,1.18703582,0.724745343,1.565128382,0.464922449,1.627054076,0.439024895
2.959733712,0.99534856,1.093999176,0.254763669,1.315369979,0.578518299,1.613540161,0.476391573,1.473154052,0.489763239
2.959733712,0.99534856,1.093999176,0.254763669,1.315369979,0.578518299,1.613540161,0.476391573,1.473154052,0.489763239
2.959733712,0.99534856,1.093999176,0.254763669,1.315369979,0.578518299,1.613540161,0.476391573,1.473154052,0.489763239
2.959733712,0.99534856,1.093999176,0.254763669,1.315369979,0.578518299,1.613540161,0.476391573,1.473154052,0.489763239
2.959733712,0.99534856,1.093999176,0.254763669,1.315369979,0.578518299,1.613540161,0.476391573,1.473154052,0.489763239
2.959733712,0.99534856,1.093999176,0.254763669,1.315369979,0.578518299,1.613540161,0.476391573,1.473154052,0.489763239
2.959733712,0.99534856,1.093999176,0.254763669,1.315369979,0.578518299,1.613540161,0.476391573,1.473154052,0.489763239
2.959733712,0.99534856,1.093999176,0.254763669,1.315369979,0.578518299,1.613540161,0.476391573,1.473154052,0.489763239
2.959733712,0.99534856,1.093999176,0.254763669,1.315369979,0.578518299,1.613540161,0.476391573,1.473154052,0.489763239
2.959733712,0.99534856,1.093999176,0.254763669,1.315369979,0.578518299,1.613540161,0.476391573,1.473154052,0.489763239
2.902739277,1.145733538,1.166910333,0.349378246,1.463752627,0.567420838,1.618871564,0.480623518,1.440235484,0.503780353
2.902739277,1.145733538,1.166910333,0.349378246,1.463752627,0.567420838,1.618871564,0.480623518,1.440235484,0.503780353
2.902739277,1.145733538,1.166910333,0.349378246,1.463752627,0.567420838,1.618871564,0.480623518,1.440235484,0.503780353
2.902739277,1.145733538,1.166910333,0.349378246,1.463752627,0.567420838,1.618871564,0.480623518,1.440235484,0.503780353
2.902739277,1.145733538,1.166910333,0.349378246,1.463752627,0.567420838,1.618871564,0.480623518,1.440235484,0.503780353
2.902739277,1.145733538,1.166910333,0.349378246,1.463752627,0.567420838,1.618871564,0.480623518,1.440235484,0.503780353
2.902739277,1.145733538,1.166910333,0.349378246,1.463752627,0.567420838,1.618871564,0.480623518,1.440235484,0.503780353
2.902739277,1.145733538,1.166910333,0.349378246,1.463752627,0.567420838,1.618871564,0.480623518,1.440235484,0.503780353
2.902739277,1.145733538,1.166910333,0.349378246,1.463752627,0.567420838,1.618871564,0.480623518,1.440235484,0.503780353
2.902739277,1.145733538,1.166910333,0.349378246,1.463752627,0.567420838,1.618871564,0.480623518,1.440235484,0.503780353
2.247484616,1.504692667,1.061066152,0.489546388,1.62907948,0.26181106,1.56578709,0.494537495,1.647368667,0.360650909
2.247484616,1.504692667,1.061066152,0.489546388,1.62907948,0.26181106,1.56578709,0.494537495,1.647368667,0.360650909
2.247484616,1.504692667,1.061066152,0.489546388,1.62907948,0.26181106,1.56578709,0.494537495,1.647368667,0.360650909
2.247484616,1.504692667,1.061066152,0.489546388,1.62907948,0.26181106,1.56578709,0.494537495,1.647368667,0.360650909
2.247484616,1.504692667,1.061066152,0.489546388,1.62907948,0.26181106,1.56578709,0.494537495,1.647368667,0.360650909
2.247484616,1.504692667,1.061066152,0.489546388,1.62907948,0.26181106,1.56578709,0.494537495,1.647368667,0.360650909
2.247484616,1.504692667,1.061066152,0.489546388,1.62907948,0.26181106,1.56578709,0.494537495,1.647368667,0.360650909
2.247484616,1.504692667,1.061066152,0.489546388,1.62907948,0.26181106,1.56578709,0.494537495,1.647368667,0.360650909
2.247484616,1.504692667,1.061066152,0.489546388,1.62907948,0.26181106,1.56578709,0.494537495,1.647368667,0.360650909
2.247484616,1.504692667,1.061066152,0.489546388,1.62907948,0.26181106,1.56578709,0.494537495,1.647368667,0.360650909
2.499139777,1.162539245,1.281382039,0.40189691,1.569216709,0.438714118,1.748711079,0.347806083,1.526110262,0.432273137
2.499139777,1.162539245,1.281382039,0.40189691,1.569216709,0.438714118,1.748711079,0.347806083,1.526110262,0.432273137
2.499139777,1.162539245,1.281382039,0.40189691,1.569216709,0.438714118,1.748711079,0.347806083,1.526110262,0.432273137
2.499139777,1.162539245,1.281382039,0.40189691,1.569216709,0.438714118,1.748711079,0.347806083,1.526110262,0.432273137
2.499139777,1.162539245,1.281382039,0.40189691,1.569216709,0.438714118,1.748711079,0.347806083,1.526110262,0.432273137
2.499139777,1.162539245,1.281382039,0.40189691,1.569216709,0.438714118,1.748711079,0.347806083,1.526110262,0.432273137
2.499139777,1.162539245,1.281382039,0.40189691,1.569216709,0.438714118,1.748711079,0.347806083,1.526110262,0.432273137
2.499139777,1.162539245,1.281382039,0.40189691,1.569216709,0.438714118,1.748711079,0.347806083,1.526110262,0.432273137
2.499139777,1.162539245,1.281382039,0.40189691,1.569216709,0.438714118,1.748711079,0.347806083,1.526110262,0.432273137
2.499139777,1.162539245,1.281382039,0.40189691,1.569216709,0.438714118,1.748711079,0.347806083,1.526110262,0.432273137
3.188336802,0.536332311,1.355928552,0.378203275,1.639630274,0.389234635,1.742037797,0.38623645,1.514377882,0.54168849
3.188336802,0.536332311,1.355928552,0.378203275,1.639630274,0.389234635,1.742037797,0.38623645,1.514377882,0.54168849
3.188336802,0.536332311,1.355928552,0.378203275,1.639630274,0.389234635,1.742037797,0.38623645,1.514377882,0.54168849
3.188336802,0.536332311,1.355928552,0.378203275,1.639630274,0.389234635,1.742037797,0.38623645,1.514377882,0.54168849
3.188336802,0.536332311,1.355928552,0.378203275,1.639630274,0.389234635,1.742037797,0.38623645,1.514377882,0.54168849
3.188336802,0.536332311,1.355928552,0.378203275,1.639630274,0.389234635,1.742037797,0.38623645,1.514377882,0.54168849
3.188336802,0.536332311,1.355928552,0.378203275,1.639630274,0.389234635,1.742037797,0.38623645,1.514377882,0.54168849
3.188336802,0.536332311,1.355928552,0.378203275,1.639630274,0.389234635,1.742037797,0.38623645,1.514377882,0.54168849
3.188336802,0.536332311,1.355928552,0.378203275,1.639630274,0.389234635,1.742037797,0.38623645,1.514377882,0.54168849
