maple_atomic/Rewards Mean,maple_atomic/Rewards Std,maple_ltl_progression_reward_atomic/Rewards Mean,maple_ltl_progression_reward_atomic/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std
2.339189241,1.200722499,3.19195276,1.269654344,4.016320472,1.083356522,3.784492051,1.951100265,5.690726618,2.209472067
2.339189241,1.200722499,3.19195276,1.269654344,4.016320472,1.083356522,3.784492051,1.951100265,5.690726618,2.209472067
2.339189241,1.200722499,3.19195276,1.269654344,4.016320472,1.083356522,3.784492051,1.951100265,5.690726618,2.209472067
2.339189241,1.200722499,3.19195276,1.269654344,4.016320472,1.083356522,3.784492051,1.951100265,5.690726618,2.209472067
2.197852941,1.230813133,3.559457628,0.707225899,4.404096735,2.434629497,3.043020076,1.800605074,5.665692163,2.228198295
2.197852941,1.230813133,3.559457628,0.707225899,4.404096735,2.434629497,3.043020076,1.800605074,5.665692163,2.228198295
2.197852941,1.230813133,3.559457628,0.707225899,4.404096735,2.434629497,3.043020076,1.800605074,5.665692163,2.228198295
2.197852941,1.230813133,3.559457628,0.707225899,4.404096735,2.434629497,3.043020076,1.800605074,5.665692163,2.228198295
2.197852941,1.230813133,3.559457628,0.707225899,4.404096735,2.434629497,3.043020076,1.800605074,5.665692163,2.228198295
2.197852941,1.230813133,3.559457628,0.707225899,4.404096735,2.434629497,3.043020076,1.800605074,5.665692163,2.228198295
2.197852941,1.230813133,3.559457628,0.707225899,4.404096735,2.434629497,3.043020076,1.800605074,5.665692163,2.228198295
2.197852941,1.230813133,3.559457628,0.707225899,4.404096735,2.434629497,3.043020076,1.800605074,5.665692163,2.228198295
2.197852941,1.230813133,3.559457628,0.707225899,4.404096735,2.434629497,3.043020076,1.800605074,5.665692163,2.228198295
2.197852941,1.230813133,3.559457628,0.707225899,4.404096735,2.434629497,3.043020076,1.800605074,5.665692163,2.228198295
2.416787954,1.226881203,3.697996048,0.56928681,4.65011444,2.266307758,4.428784408,2.366530267,6.187203532,2.285977567
2.416787954,1.226881203,3.697996048,0.56928681,4.65011444,2.266307758,4.428784408,2.366530267,6.187203532,2.285977567
2.416787954,1.226881203,3.697996048,0.56928681,4.65011444,2.266307758,4.428784408,2.366530267,6.187203532,2.285977567
2.416787954,1.226881203,3.697996048,0.56928681,4.65011444,2.266307758,4.428784408,2.366530267,6.187203532,2.285977567
2.416787954,1.226881203,3.697996048,0.56928681,4.65011444,2.266307758,4.428784408,2.366530267,6.187203532,2.285977567
2.416787954,1.226881203,3.697996048,0.56928681,4.65011444,2.266307758,4.428784408,2.366530267,6.187203532,2.285977567
2.416787954,1.226881203,3.697996048,0.56928681,4.65011444,2.266307758,4.428784408,2.366530267,6.187203532,2.285977567
2.416787954,1.226881203,3.697996048,0.56928681,4.65011444,2.266307758,4.428784408,2.366530267,6.187203532,2.285977567
2.416787954,1.226881203,3.697996048,0.56928681,4.65011444,2.266307758,4.428784408,2.366530267,6.187203532,2.285977567
2.416787954,1.226881203,3.697996048,0.56928681,4.65011444,2.266307758,4.428784408,2.366530267,6.187203532,2.285977567
2.959733712,0.99534856,3.600619034,0.896591488,4.525192769,2.316065622,3.089384366,2.077830726,7.258421301,2.234010941
2.959733712,0.99534856,3.600619034,0.896591488,4.525192769,2.316065622,3.089384366,2.077830726,7.258421301,2.234010941
2.959733712,0.99534856,3.600619034,0.896591488,4.525192769,2.316065622,3.089384366,2.077830726,7.258421301,2.234010941
2.959733712,0.99534856,3.600619034,0.896591488,4.525192769,2.316065622,3.089384366,2.077830726,7.258421301,2.234010941
2.959733712,0.99534856,3.600619034,0.896591488,4.525192769,2.316065622,3.089384366,2.077830726,7.258421301,2.234010941
2.959733712,0.99534856,3.600619034,0.896591488,4.525192769,2.316065622,3.089384366,2.077830726,7.258421301,2.234010941
2.959733712,0.99534856,3.600619034,0.896591488,4.525192769,2.316065622,3.089384366,2.077830726,7.258421301,2.234010941
2.959733712,0.99534856,3.600619034,0.896591488,4.525192769,2.316065622,3.089384366,2.077830726,7.258421301,2.234010941
2.959733712,0.99534856,3.600619034,0.896591488,4.525192769,2.316065622,3.089384366,2.077830726,7.258421301,2.234010941
2.959733712,0.99534856,3.600619034,0.896591488,4.525192769,2.316065622,3.089384366,2.077830726,7.258421301,2.234010941
2.902739277,1.145733538,3.25783821,1.032863136,4.834360667,2.28046204,3.197578669,2.553578292,7.379698463,1.941123647
2.902739277,1.145733538,3.25783821,1.032863136,4.834360667,2.28046204,3.197578669,2.553578292,7.379698463,1.941123647
2.902739277,1.145733538,3.25783821,1.032863136,4.834360667,2.28046204,3.197578669,2.553578292,7.379698463,1.941123647
2.902739277,1.145733538,3.25783821,1.032863136,4.834360667,2.28046204,3.197578669,2.553578292,7.379698463,1.941123647
2.902739277,1.145733538,3.25783821,1.032863136,4.834360667,2.28046204,3.197578669,2.553578292,7.379698463,1.941123647
2.902739277,1.145733538,3.25783821,1.032863136,4.834360667,2.28046204,3.197578669,2.553578292,7.379698463,1.941123647
2.902739277,1.145733538,3.25783821,1.032863136,4.834360667,2.28046204,3.197578669,2.553578292,7.379698463,1.941123647
2.902739277,1.145733538,3.25783821,1.032863136,4.834360667,2.28046204,3.197578669,2.553578292,7.379698463,1.941123647
2.902739277,1.145733538,3.25783821,1.032863136,4.834360667,2.28046204,3.197578669,2.553578292,7.379698463,1.941123647
2.902739277,1.145733538,3.25783821,1.032863136,4.834360667,2.28046204,3.197578669,2.553578292,7.379698463,1.941123647
2.247484616,1.504692667,3.451121433,0.746537847,4.610936161,2.6684983,4.180711354,3.097523021,5.119570525,2.381425906
2.247484616,1.504692667,3.451121433,0.746537847,4.610936161,2.6684983,4.180711354,3.097523021,5.119570525,2.381425906
2.247484616,1.504692667,3.451121433,0.746537847,4.610936161,2.6684983,4.180711354,3.097523021,5.119570525,2.381425906
2.247484616,1.504692667,3.451121433,0.746537847,4.610936161,2.6684983,4.180711354,3.097523021,5.119570525,2.381425906
2.247484616,1.504692667,3.451121433,0.746537847,4.610936161,2.6684983,4.180711354,3.097523021,5.119570525,2.381425906
2.247484616,1.504692667,3.451121433,0.746537847,4.610936161,2.6684983,4.180711354,3.097523021,5.119570525,2.381425906
2.247484616,1.504692667,3.451121433,0.746537847,4.610936161,2.6684983,4.180711354,3.097523021,5.119570525,2.381425906
2.247484616,1.504692667,3.451121433,0.746537847,4.610936161,2.6684983,4.180711354,3.097523021,5.119570525,2.381425906
2.247484616,1.504692667,3.451121433,0.746537847,4.610936161,2.6684983,4.180711354,3.097523021,5.119570525,2.381425906
2.247484616,1.504692667,3.451121433,0.746537847,4.610936161,2.6684983,4.180711354,3.097523021,5.119570525,2.381425906
2.499139777,1.162539245,3.413737412,0.795468367,4.706988338,2.910968907,3.341319285,2.558314576,5.761279956,3.528651515
2.499139777,1.162539245,3.413737412,0.795468367,4.706988338,2.910968907,3.341319285,2.558314576,5.761279956,3.528651515
2.499139777,1.162539245,3.413737412,0.795468367,4.706988338,2.910968907,3.341319285,2.558314576,5.761279956,3.528651515
2.499139777,1.162539245,3.413737412,0.795468367,4.706988338,2.910968907,3.341319285,2.558314576,5.761279956,3.528651515
2.499139777,1.162539245,3.413737412,0.795468367,4.706988338,2.910968907,3.341319285,2.558314576,5.761279956,3.528651515
2.499139777,1.162539245,3.413737412,0.795468367,4.706988338,2.910968907,3.341319285,2.558314576,5.761279956,3.528651515
2.499139777,1.162539245,3.413737412,0.795468367,4.706988338,2.910968907,3.341319285,2.558314576,5.761279956,3.528651515
2.499139777,1.162539245,3.413737412,0.795468367,4.706988338,2.910968907,3.341319285,2.558314576,5.761279956,3.528651515
2.499139777,1.162539245,3.413737412,0.795468367,4.706988338,2.910968907,3.341319285,2.558314576,5.761279956,3.528651515
2.499139777,1.162539245,3.413737412,0.795468367,4.706988338,2.910968907,3.341319285,2.558314576,5.761279956,3.528651515
3.188336802,0.536332311,2.997009337,0.989307028,4.683471506,2.600729702,4.843417841,2.768127104,5.054130945,3.050503506
3.188336802,0.536332311,2.997009337,0.989307028,4.683471506,2.600729702,4.843417841,2.768127104,5.054130945,3.050503506
3.188336802,0.536332311,2.997009337,0.989307028,4.683471506,2.600729702,4.843417841,2.768127104,5.054130945,3.050503506
3.188336802,0.536332311,2.997009337,0.989307028,4.683471506,2.600729702,4.843417841,2.768127104,5.054130945,3.050503506
3.188336802,0.536332311,2.997009337,0.989307028,4.683471506,2.600729702,4.843417841,2.768127104,5.054130945,3.050503506
3.188336802,0.536332311,2.997009337,0.989307028,4.683471506,2.600729702,4.843417841,2.768127104,5.054130945,3.050503506
3.188336802,0.536332311,2.997009337,0.989307028,4.683471506,2.600729702,4.843417841,2.768127104,5.054130945,3.050503506
3.188336802,0.536332311,2.997009337,0.989307028,4.683471506,2.600729702,4.843417841,2.768127104,5.054130945,3.050503506
3.188336802,0.536332311,2.997009337,0.989307028,4.683471506,2.600729702,4.843417841,2.768127104,5.054130945,3.050503506
3.188336802,0.536332311,2.997009337,0.989307028,4.683471506,2.600729702,4.843417841,2.768127104,5.054130945,3.050503506
3.166497262,1.122787118,3.723531591,1.107530749,5.20161467,2.572809843,3.012920524,1.604365393,5.965116572,3.053007112
3.166497262,1.122787118,3.723531591,1.107530749,5.20161467,2.572809843,3.012920524,1.604365393,5.965116572,3.053007112
3.166497262,1.122787118,3.723531591,1.107530749,5.20161467,2.572809843,3.012920524,1.604365393,5.965116572,3.053007112
3.166497262,1.122787118,3.723531591,1.107530749,5.20161467,2.572809843,3.012920524,1.604365393,5.965116572,3.053007112
3.166497262,1.122787118,3.723531591,1.107530749,5.20161467,2.572809843,3.012920524,1.604365393,5.965116572,3.053007112
3.166497262,1.122787118,3.723531591,1.107530749,5.20161467,2.572809843,3.012920524,1.604365393,5.965116572,3.053007112
3.166497262,1.122787118,3.723531591,1.107530749,5.20161467,2.572809843,3.012920524,1.604365393,5.965116572,3.053007112
3.166497262,1.122787118,3.723531591,1.107530749,5.20161467,2.572809843,3.012920524,1.604365393,5.965116572,3.053007112
3.166497262,1.122787118,3.723531591,1.107530749,5.20161467,2.572809843,3.012920524,1.604365393,5.965116572,3.053007112
3.166497262,1.122787118,3.723531591,1.107530749,5.20161467,2.572809843,3.012920524,1.604365393,5.965116572,3.053007112
3.023566763,0.771326328,3.289046864,1.010110402,5.446941326,2.654233575,3.099440331,2.52493814,3.919205942,1.896256911
3.023566763,0.771326328,3.289046864,1.010110402,5.446941326,2.654233575,3.099440331,2.52493814,3.919205942,1.896256911
3.023566763,0.771326328,3.289046864,1.010110402,5.446941326,2.654233575,3.099440331,2.52493814,3.919205942,1.896256911
3.023566763,0.771326328,3.289046864,1.010110402,5.446941326,2.654233575,3.099440331,2.52493814,3.919205942,1.896256911
3.023566763,0.771326328,3.289046864,1.010110402,5.446941326,2.654233575,3.099440331,2.52493814,3.919205942,1.896256911
3.023566763,0.771326328,3.289046864,1.010110402,5.446941326,2.654233575,3.099440331,2.52493814,3.919205942,1.896256911
3.023566763,0.771326328,3.289046864,1.010110402,5.446941326,2.654233575,3.099440331,2.52493814,3.919205942,1.896256911
3.023566763,0.771326328,3.289046864,1.010110402,5.446941326,2.654233575,3.099440331,2.52493814,3.919205942,1.896256911
3.023566763,0.771326328,3.289046864,1.010110402,5.446941326,2.654233575,3.099440331,2.52493814,3.919205942,1.896256911
3.023566763,0.771326328,3.289046864,1.010110402,5.446941326,2.654233575,3.099440331,2.52493814,3.919205942,1.896256911
2.389329128,1.432816072,2.882996653,1.154944673,5.435811347,2.569188689,2.728449754,2.789575791,5.961138914,2.813658215
2.389329128,1.432816072,2.882996653,1.154944673,5.435811347,2.569188689,2.728449754,2.789575791,5.961138914,2.813658215
2.389329128,1.432816072,2.882996653,1.154944673,5.435811347,2.569188689,2.728449754,2.789575791,5.961138914,2.813658215
2.389329128,1.432816072,2.882996653,1.154944673,5.435811347,2.569188689,2.728449754,2.789575791,5.961138914,2.813658215
2.389329128,1.432816072,2.882996653,1.154944673,5.435811347,2.569188689,2.728449754,2.789575791,5.961138914,2.813658215
2.389329128,1.432816072,2.882996653,1.154944673,5.435811347,2.569188689,2.728449754,2.789575791,5.961138914,2.813658215
2.389329128,1.432816072,2.882996653,1.154944673,5.435811347,2.569188689,2.728449754,2.789575791,5.961138914,2.813658215
2.389329128,1.432816072,2.882996653,1.154944673,5.435811347,2.569188689,2.728449754,2.789575791,5.961138914,2.813658215
2.389329128,1.432816072,2.882996653,1.154944673,5.435811347,2.569188689,2.728449754,2.789575791,5.961138914,2.813658215
2.389329128,1.432816072,2.882996653,1.154944673,5.435811347,2.569188689,2.728449754,2.789575791,5.961138914,2.813658215
2.13952897,1.110837446,3.309440533,0.956522042,5.531605883,2.587283899,4.326594841,2.517664246,5.760946054,2.962061082
2.13952897,1.110837446,3.309440533,0.956522042,5.531605883,2.587283899,4.326594841,2.517664246,5.760946054,2.962061082
2.13952897,1.110837446,3.309440533,0.956522042,5.531605883,2.587283899,4.326594841,2.517664246,5.760946054,2.962061082
2.13952897,1.110837446,3.309440533,0.956522042,5.531605883,2.587283899,4.326594841,2.517664246,5.760946054,2.962061082
2.13952897,1.110837446,3.309440533,0.956522042,5.531605883,2.587283899,4.326594841,2.517664246,5.760946054,2.962061082
2.13952897,1.110837446,3.309440533,0.956522042,5.531605883,2.587283899,4.326594841,2.517664246,5.760946054,2.962061082
2.13952897,1.110837446,3.309440533,0.956522042,5.531605883,2.587283899,4.326594841,2.517664246,5.760946054,2.962061082
2.13952897,1.110837446,3.309440533,0.956522042,5.531605883,2.587283899,4.326594841,2.517664246,5.760946054,2.962061082
2.13952897,1.110837446,3.309440533,0.956522042,5.531605883,2.587283899,4.326594841,2.517664246,5.760946054,2.962061082
2.13952897,1.110837446,3.309440533,0.956522042,5.531605883,2.587283899,4.326594841,2.517664246,5.760946054,2.962061082
2.981840061,0.884803655,3.515872847,0.681372919,4.947868614,2.940252404,2.113238383,4.383820645,5.774018611,3.569329562
2.981840061,0.884803655,3.515872847,0.681372919,4.947868614,2.940252404,2.113238383,4.383820645,5.774018611,3.569329562
2.981840061,0.884803655,3.515872847,0.681372919,4.947868614,2.940252404,2.113238383,4.383820645,5.774018611,3.569329562
2.981840061,0.884803655,3.515872847,0.681372919,4.947868614,2.940252404,2.113238383,4.383820645,5.774018611,3.569329562
2.981840061,0.884803655,3.515872847,0.681372919,4.947868614,2.940252404,2.113238383,4.383820645,5.774018611,3.569329562
2.981840061,0.884803655,3.515872847,0.681372919,4.947868614,2.940252404,2.113238383,4.383820645,5.774018611,3.569329562
2.981840061,0.884803655,3.515872847,0.681372919,4.947868614,2.940252404,2.113238383,4.383820645,5.774018611,3.569329562
2.981840061,0.884803655,3.515872847,0.681372919,4.947868614,2.940252404,2.113238383,4.383820645,5.774018611,3.569329562
2.981840061,0.884803655,3.515872847,0.681372919,4.947868614,2.940252404,2.113238383,4.383820645,5.774018611,3.569329562
2.981840061,0.884803655,3.515872847,0.681372919,4.947868614,2.940252404,2.113238383,4.383820645,5.774018611,3.569329562
2.89298867,0.898158966,3.329411835,1.189626807,4.44673297,2.265238636,1.577670793,2.901239425,3.573040399,2.584194096
2.89298867,0.898158966,3.329411835,1.189626807,4.44673297,2.265238636,1.577670793,2.901239425,3.573040399,2.584194096
2.89298867,0.898158966,3.329411835,1.189626807,4.44673297,2.265238636,1.577670793,2.901239425,3.573040399,2.584194096
2.89298867,0.898158966,3.329411835,1.189626807,4.44673297,2.265238636,1.577670793,2.901239425,3.573040399,2.584194096
2.89298867,0.898158966,3.329411835,1.189626807,4.44673297,2.265238636,1.577670793,2.901239425,3.573040399,2.584194096
2.89298867,0.898158966,3.329411835,1.189626807,4.44673297,2.265238636,1.577670793,2.901239425,3.573040399,2.584194096
2.89298867,0.898158966,3.329411835,1.189626807,4.44673297,2.265238636,1.577670793,2.901239425,3.573040399,2.584194096
2.89298867,0.898158966,3.329411835,1.189626807,4.44673297,2.265238636,1.577670793,2.901239425,3.573040399,2.584194096
2.89298867,0.898158966,3.329411835,1.189626807,4.44673297,2.265238636,1.577670793,2.901239425,3.573040399,2.584194096
2.89298867,0.898158966,3.329411835,1.189626807,4.44673297,2.265238636,1.577670793,2.901239425,3.573040399,2.584194096
2.748045896,0.928928391,3.606366572,0.633643798,4.928237838,2.905601901,3.672696443,2.700508544,5.078828128,3.553645387
2.748045896,0.928928391,3.606366572,0.633643798,4.928237838,2.905601901,3.672696443,2.700508544,5.078828128,3.553645387
2.748045896,0.928928391,3.606366572,0.633643798,4.928237838,2.905601901,3.672696443,2.700508544,5.078828128,3.553645387
2.748045896,0.928928391,3.606366572,0.633643798,4.928237838,2.905601901,3.672696443,2.700508544,5.078828128,3.553645387
2.748045896,0.928928391,3.606366572,0.633643798,4.928237838,2.905601901,3.672696443,2.700508544,5.078828128,3.553645387
2.748045896,0.928928391,3.606366572,0.633643798,4.928237838,2.905601901,3.672696443,2.700508544,5.078828128,3.553645387
2.748045896,0.928928391,3.606366572,0.633643798,4.928237838,2.905601901,3.672696443,2.700508544,5.078828128,3.553645387
2.748045896,0.928928391,3.606366572,0.633643798,4.928237838,2.905601901,3.672696443,2.700508544,5.078828128,3.553645387
2.748045896,0.928928391,3.606366572,0.633643798,4.928237838,2.905601901,3.672696443,2.700508544,5.078828128,3.553645387
2.748045896,0.928928391,3.606366572,0.633643798,4.928237838,2.905601901,3.672696443,2.700508544,5.078828128,3.553645387
2.763982301,0.889809713,3.305903269,1.012609632,5.32510708,2.985542189,2.777532124,3.613913786,7.160806287,2.795965462
2.763982301,0.889809713,3.305903269,1.012609632,5.32510708,2.985542189,2.777532124,3.613913786,7.160806287,2.795965462
2.763982301,0.889809713,3.305903269,1.012609632,5.32510708,2.985542189,2.777532124,3.613913786,7.160806287,2.795965462
2.763982301,0.889809713,3.305903269,1.012609632,5.32510708,2.985542189,2.777532124,3.613913786,7.160806287,2.795965462
2.763982301,0.889809713,3.305903269,1.012609632,5.32510708,2.985542189,2.777532124,3.613913786,7.160806287,2.795965462
2.763982301,0.889809713,3.305903269,1.012609632,5.32510708,2.985542189,2.777532124,3.613913786,7.160806287,2.795965462
2.763982301,0.889809713,3.305903269,1.012609632,5.32510708,2.985542189,2.777532124,3.613913786,7.160806287,2.795965462
2.763982301,0.889809713,3.305903269,1.012609632,5.32510708,2.985542189,2.777532124,3.613913786,7.160806287,2.795965462
2.763982301,0.889809713,3.305903269,1.012609632,5.32510708,2.985542189,2.777532124,3.613913786,7.160806287,2.795965462
2.763982301,0.889809713,3.305903269,1.012609632,5.32510708,2.985542189,2.777532124,3.613913786,7.160806287,2.795965462
2.843050741,0.976913957,3.024817691,1.186783303,5.469793146,2.875258585,2.972552285,3.189256898,5.950336613,3.157707039
2.843050741,0.976913957,3.024817691,1.186783303,5.469793146,2.875258585,2.972552285,3.189256898,5.950336613,3.157707039
2.843050741,0.976913957,3.024817691,1.186783303,5.469793146,2.875258585,2.972552285,3.189256898,5.950336613,3.157707039
2.843050741,0.976913957,3.024817691,1.186783303,5.469793146,2.875258585,2.972552285,3.189256898,5.950336613,3.157707039
2.843050741,0.976913957,3.024817691,1.186783303,5.469793146,2.875258585,2.972552285,3.189256898,5.950336613,3.157707039
2.843050741,0.976913957,3.024817691,1.186783303,5.469793146,2.875258585,2.972552285,3.189256898,5.950336613,3.157707039
2.843050741,0.976913957,3.024817691,1.186783303,5.469793146,2.875258585,2.972552285,3.189256898,5.950336613,3.157707039
2.843050741,0.976913957,3.024817691,1.186783303,5.469793146,2.875258585,2.972552285,3.189256898,5.950336613,3.157707039
2.843050741,0.976913957,3.024817691,1.186783303,5.469793146,2.875258585,2.972552285,3.189256898,5.950336613,3.157707039
2.843050741,0.976913957,3.024817691,1.186783303,5.469793146,2.875258585,2.972552285,3.189256898,5.950336613,3.157707039
2.651394936,0.737998032,3.365677668,0.891909495,5.304591249,2.743465456,2.409859683,2.831555748,6.695814441,2.581696252
2.651394936,0.737998032,3.365677668,0.891909495,5.304591249,2.743465456,2.409859683,2.831555748,6.695814441,2.581696252
2.651394936,0.737998032,3.365677668,0.891909495,5.304591249,2.743465456,2.409859683,2.831555748,6.695814441,2.581696252
2.651394936,0.737998032,3.365677668,0.891909495,5.304591249,2.743465456,2.409859683,2.831555748,6.695814441,2.581696252
2.651394936,0.737998032,3.365677668,0.891909495,5.304591249,2.743465456,2.409859683,2.831555748,6.695814441,2.581696252
2.651394936,0.737998032,3.365677668,0.891909495,5.304591249,2.743465456,2.409859683,2.831555748,6.695814441,2.581696252
2.651394936,0.737998032,3.365677668,0.891909495,5.304591249,2.743465456,2.409859683,2.831555748,6.695814441,2.581696252
2.651394936,0.737998032,3.365677668,0.891909495,5.304591249,2.743465456,2.409859683,2.831555748,6.695814441,2.581696252
2.651394936,0.737998032,3.365677668,0.891909495,5.304591249,2.743465456,2.409859683,2.831555748,6.695814441,2.581696252
2.651394936,0.737998032,3.365677668,0.891909495,5.304591249,2.743465456,2.409859683,2.831555748,6.695814441,2.581696252
2.196276136,0.892989008,3.502553483,0.631219718,5.242931716,2.918755774,3.832206143,2.69404138,6.391570757,3.160694035
2.196276136,0.892989008,3.502553483,0.631219718,5.242931716,2.918755774,3.832206143,2.69404138,6.391570757,3.160694035
2.196276136,0.892989008,3.502553483,0.631219718,5.242931716,2.918755774,3.832206143,2.69404138,6.391570757,3.160694035
2.196276136,0.892989008,3.502553483,0.631219718,5.242931716,2.918755774,3.832206143,2.69404138,6.391570757,3.160694035
2.196276136,0.892989008,3.502553483,0.631219718,5.242931716,2.918755774,3.832206143,2.69404138,6.391570757,3.160694035
2.196276136,0.892989008,3.502553483,0.631219718,5.242931716,2.918755774,3.832206143,2.69404138,6.391570757,3.160694035
2.196276136,0.892989008,3.502553483,0.631219718,5.242931716,2.918755774,3.832206143,2.69404138,6.391570757,3.160694035
2.196276136,0.892989008,3.502553483,0.631219718,5.242931716,2.918755774,3.832206143,2.69404138,6.391570757,3.160694035
2.196276136,0.892989008,3.502553483,0.631219718,5.242931716,2.918755774,3.832206143,2.69404138,6.391570757,3.160694035
2.196276136,0.892989008,3.502553483,0.631219718,5.242931716,2.918755774,3.832206143,2.69404138,6.391570757,3.160694035
2.354488029,1.032141606,3.554361208,0.83307154,5.637947882,2.474120942,3.848905991,2.721391751,6.059030675,3.604664151
2.354488029,1.032141606,3.554361208,0.83307154,5.637947882,2.474120942,3.848905991,2.721391751,6.059030675,3.604664151
2.354488029,1.032141606,3.554361208,0.83307154,5.637947882,2.474120942,3.848905991,2.721391751,6.059030675,3.604664151
2.354488029,1.032141606,3.554361208,0.83307154,5.637947882,2.474120942,3.848905991,2.721391751,6.059030675,3.604664151
2.354488029,1.032141606,3.554361208,0.83307154,5.637947882,2.474120942,3.848905991,2.721391751,6.059030675,3.604664151
2.354488029,1.032141606,3.554361208,0.83307154,5.637947882,2.474120942,3.848905991,2.721391751,6.059030675,3.604664151
2.354488029,1.032141606,3.554361208,0.83307154,5.637947882,2.474120942,3.848905991,2.721391751,6.059030675,3.604664151
2.354488029,1.032141606,3.554361208,0.83307154,5.637947882,2.474120942,3.848905991,2.721391751,6.059030675,3.604664151
2.354488029,1.032141606,3.554361208,0.83307154,5.637947882,2.474120942,3.848905991,2.721391751,6.059030675,3.604664151
2.354488029,1.032141606,3.554361208,0.83307154,5.637947882,2.474120942,3.848905991,2.721391751,6.059030675,3.604664151
3.032697836,1.029596547,3.448878824,1.046097328,5.03386165,3.200806749,4.624195945,2.325085978,6.833170181,2.637147647
3.032697836,1.029596547,3.448878824,1.046097328,5.03386165,3.200806749,4.624195945,2.325085978,6.833170181,2.637147647
3.032697836,1.029596547,3.448878824,1.046097328,5.03386165,3.200806749,4.624195945,2.325085978,6.833170181,2.637147647
3.032697836,1.029596547,3.448878824,1.046097328,5.03386165,3.200806749,4.624195945,2.325085978,6.833170181,2.637147647
3.032697836,1.029596547,3.448878824,1.046097328,5.03386165,3.200806749,4.624195945,2.325085978,6.833170181,2.637147647
3.032697836,1.029596547,3.448878824,1.046097328,5.03386165,3.200806749,4.624195945,2.325085978,6.833170181,2.637147647
3.032697836,1.029596547,3.448878824,1.046097328,5.03386165,3.200806749,4.624195945,2.325085978,6.833170181,2.637147647
3.032697836,1.029596547,3.448878824,1.046097328,5.03386165,3.200806749,4.624195945,2.325085978,6.833170181,2.637147647
3.032697836,1.029596547,3.448878824,1.046097328,5.03386165,3.200806749,4.624195945,2.325085978,6.833170181,2.637147647
3.032697836,1.029596547,3.448878824,1.046097328,5.03386165,3.200806749,4.624195945,2.325085978,6.833170181,2.637147647
2.526411308,0.996049318,3.031427676,0.984876457,5.474139028,2.8502747,4.227998013,2.692719407,6.324198116,3.285316662
2.526411308,0.996049318,3.031427676,0.984876457,5.474139028,2.8502747,4.227998013,2.692719407,6.324198116,3.285316662
2.526411308,0.996049318,3.031427676,0.984876457,5.474139028,2.8502747,4.227998013,2.692719407,6.324198116,3.285316662
2.526411308,0.996049318,3.031427676,0.984876457,5.474139028,2.8502747,4.227998013,2.692719407,6.324198116,3.285316662
2.526411308,0.996049318,3.031427676,0.984876457,5.474139028,2.8502747,4.227998013,2.692719407,6.324198116,3.285316662
2.526411308,0.996049318,3.031427676,0.984876457,5.474139028,2.8502747,4.227998013,2.692719407,6.324198116,3.285316662
2.526411308,0.996049318,3.031427676,0.984876457,5.474139028,2.8502747,4.227998013,2.692719407,6.324198116,3.285316662
2.526411308,0.996049318,3.031427676,0.984876457,5.474139028,2.8502747,4.227998013,2.692719407,6.324198116,3.285316662
2.526411308,0.996049318,3.031427676,0.984876457,5.474139028,2.8502747,4.227998013,2.692719407,6.324198116,3.285316662
2.526411308,0.996049318,3.031427676,0.984876457,5.474139028,2.8502747,4.227998013,2.692719407,6.324198116,3.285316662
3.054117339,0.884685509,3.345289945,0.893031429,5.048147631,2.721815577,3.588597175,2.612148181,5.563893854,3.784186523
3.054117339,0.884685509,3.345289945,0.893031429,5.048147631,2.721815577,3.588597175,2.612148181,5.563893854,3.784186523
3.054117339,0.884685509,3.345289945,0.893031429,5.048147631,2.721815577,3.588597175,2.612148181,5.563893854,3.784186523
3.054117339,0.884685509,3.345289945,0.893031429,5.048147631,2.721815577,3.588597175,2.612148181,5.563893854,3.784186523
3.054117339,0.884685509,3.345289945,0.893031429,5.048147631,2.721815577,3.588597175,2.612148181,5.563893854,3.784186523
3.054117339,0.884685509,3.345289945,0.893031429,5.048147631,2.721815577,3.588597175,2.612148181,5.563893854,3.784186523
3.054117339,0.884685509,3.345289945,0.893031429,5.048147631,2.721815577,3.588597175,2.612148181,5.563893854,3.784186523
3.054117339,0.884685509,3.345289945,0.893031429,5.048147631,2.721815577,3.588597175,2.612148181,5.563893854,3.784186523
3.054117339,0.884685509,3.345289945,0.893031429,5.048147631,2.721815577,3.588597175,2.612148181,5.563893854,3.784186523
3.054117339,0.884685509,3.345289945,0.893031429,5.048147631,2.721815577,3.588597175,2.612148181,5.563893854,3.784186523
2.732459674,0.935093359,3.265152129,1.200508615,5.081403002,3.005664415,3.695894407,3.014436884,7.643679735,1.804286197
2.732459674,0.935093359,3.265152129,1.200508615,5.081403002,3.005664415,3.695894407,3.014436884,7.643679735,1.804286197
2.732459674,0.935093359,3.265152129,1.200508615,5.081403002,3.005664415,3.695894407,3.014436884,7.643679735,1.804286197
2.732459674,0.935093359,3.265152129,1.200508615,5.081403002,3.005664415,3.695894407,3.014436884,7.643679735,1.804286197
2.732459674,0.935093359,3.265152129,1.200508615,5.081403002,3.005664415,3.695894407,3.014436884,7.643679735,1.804286197
2.732459674,0.935093359,3.265152129,1.200508615,5.081403002,3.005664415,3.695894407,3.014436884,7.643679735,1.804286197
